report_id,date,year,month,division,district,department,service,amount_bdt,amount_bucket,is_high_amount,outcome,location,description,confirmation_count,is_verified,contact_redacted,source_url,scraped_at
2b38a67b-c0e9-4c2a-9632-98dfa8b2b451,2026-09-13T20:00:00.000Z,2026,2026-09,Dhaka,,Passport Office,New passport korle 2500taka gush detay hoy tangail passport office a na holy finger ney na.,2500,1001-5000,False,paid,Tangail,Gush detay hoy tangail passport office a na holy passport hoy na,54,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
61c93667-b94c-4890-b81a-087c48d1571b,2026-09-13T20:00:00.000Z,2026,2026-09,Chattogram,,Sub-Registry Office,জমি রেজিস্ট্রি,50000,>10000,True,paid,সোনাইমুড়ী,সাফ কবলা দলিল রেজিস্ট্রেশনের সরকারি খরচ ৭.৫পারসেন্ট কিন্তু আমার থেকে নিয়েছে ৯ পারসেন্ট,43,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
e232d7e3-22a8-4cec-8e48-dc0b9e0c81f0,2026-09-13T19:00:00.000Z,2026,2026-09,Rangpur,,Public Hospital,জিপিএফ এর অগ্রিম উত্তোলন,7000,5001-10000,False,paid,লালমনিরহাট,জিপিএফ এর অগ্রিম উত্তোলনের জন্য ৭০০০ টাকা নিয়েছে আমার কাছ থেকে। বলেছে খরচ লাগবে এটা।,33,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
3069e1a0-ce82-4fa0-8073-69ea1da4799e,2026-09-13T17:00:00.000Z,2026,2026-09,Dhaka,,Other public service,পুলিশ ক্লিয়ারেন্স,1500,1001-5000,False,paid,নরসিংদী জেলা মনহরদী থানা,আমার পুলিশ ক্লিয়ারেন্সের আবেদনের পর 15 কার্য দিবস পর্যন্ত অপেক্ষা করি কিন্তু তদন্তের জন্য সংশ্লিষ্ট কেউ আমার সাথে যোগাযোগ করেনি। পরবর্তীতে আমি সংশ্লিষ্ট থানায় যোগাযোগ করি। তদন্ত অফিসার আমার থেকে 1500 টাকা দাবি করে। সাধারণত ১৫ কার্য দিবসে মধ্যে পুলিশ ক্লিয়ারেন্স ডেলিভারি পাওয়া যায়। যেহেতু আমি তাদের সাথে যোগাযোগ করি নাই এজন্য আমারটা হতে দেরি হয়েছে। এদেশে ঘুষ না দিলে কোন কিছুই করা সম্ভব না। অন্য আরেকদিন আমার পাসপোর্ট করার অভিজ্ঞতা শেয়ার করব। ধন্যবাদ সবাইকে,13,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
7ce771a4-ed1e-408d-8519-a883b35311c6,2026-09-13T17:00:00.000Z,2026,2026-09,Dhaka,,BRTA,নতুন ড্রাইভিং লাইসেন্স বাবদ,16000,>10000,True,refused,রাজবাড়ী,আমি ড্রাইভিং লাইসেন্স করার জন্য রাজবাড়ী বিআরটিএ অফিসে যাই এখান থেকে আমাকে একজন দেখে নিয়ে জানায় যে লাইসেন্স করিয়ে দিতে পারবে বিআরটিএ তে আবেদন করলে পরীক্ষা দিয়ে সম্ভব নয় তাই আপনি আমার মাধ্যমে করেন এখানে এদের সাথে আমার আলাদা সম্পর্ক আছে তাই আপনি ১৬০০০ টাকা দিলে দ্রুত করিয়ে দিবো এটাকে বোঝা যায় দালাল চক্রের সাথে অফিসের কর্মকর্তাদের জোস হয়েছে এবং আমাকে শুধুমাত্র প্রাকটিক্যাল পরীক্ষা রিটেন পরীক্ষা না পারলেও পাস করিয়ে দেয়া হবে।,14,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
b9749702-fbf8-4f7c-b239-47db60e53af3,2026-09-13T16:00:00.000Z,2026,2026-09,Barishal,,Accounts Office,নতুন গ্রেভের বিল পাশ,40000,>10000,True,refused,পিরোজপুর জেলা হিসাব রক্ষণ অফিস,আমি ১৭ থেকে ১২ গ্রেডে উন্নীত হয়েছি ইউনিয়ন ভূমি উপ সহকারী কর্মকর্তা হিসেবে। তখন বিল পাশ করাতে তাদের এই দাবি।,10,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
e1456cbe-c00f-4eeb-af0e-8f585b27acfb,2026-09-13T16:00:00.000Z,2026,2026-09,Chattogram,,Accounts Office,আমার বাবা মারা যাওয়ায় তার পেনশন চালু করতে গিয়েছিলাম,10000,5001-10000,False,paid,"বিভাগীয় হিসাব নিয়ন্ত্রকের কার্যালয়, চট্টগ্রাম",আমি মূলত আমার বাবার পেনশন চালু করতে গিয়েছিলাম। হিসাব অফিসের একজন অডিটর আমাকে বসিয়ে রেখে বেশ কিছুক্ষণ সময় পর ১০ হাজার টাকা অর্থ দাবী করে। সেখানে একটি সিসিটিভি ক্যামেরা ও নেই অথচ এটি একটি সরকারি অফিস। আমার হাত থেকে এই অর্থ নেয়। সরকারি অফিসের ভেতর সিসিটিভি না থাকাটা অত্যন্ত দুঃখজনক এবং সেখানে একজন অডিটর সাধারণ নাগরিক থেকে অর্থ আদায় করার সুযোগ পাচ্ছে আমার মতে এই কারণেই। পরবর্তীতে বাধ্য হয়েই সে টাকা দিয়েছি। আমি সদ্য কলেজ পড়ুয়া আর একটু বড় হলে হয়তো তার বিরুদ্ধে তাৎক্ষণিক ব্যবস্থা নিতে পারতাম।,8,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
78d8782b-f383-4c79-8a27-7acc454dcc47,2026-09-13T16:00:00.000Z,2026,2026-09,Dhaka,,Public Hospital,হাসপাতালের বেড,3000,1001-5000,False,paid,"মহাখালী, ঢাকা","২০২৪ সালের সেপ্টেম্বর, আমার আম্মার হঠাৎ করেই ক্যান্সার ধরা পড়ে, এবং আমরা ঢাকার জাতীয় ক্যান্সার হাসপাতালে ডাক্তার দেখাই। তারা বেড নিয়ে ভর্তি হতে বলে অপারেশনের জন্য। কিন্তু সিট পাওয়া যায় না। প্রতিদিন এসে ফাইল জমা দিতে বলে, সিট ফাকা হলে দেবে। এদিকে আমরা গ্রাম থেকে এসেছি। থাকার তো তেমন জায়গা নেই, তার উপর তাড়াতাড়ি অপারেশন করা দরকার। ওখানে একটা ছেলে ফ্রিল্যান্সিং চাকরি করে। ও ৫০০০ টাকার কথা বলে, সিট ম্যানেজ করে দেবে। আমি অনেক জোরাজোরি করে 3000 টাকা দিয়ে ৩ দিন পর সিট নেই। তাছাড়া ক্যান্সার হাসপাতালে টাকা ছাড়া সহজে সিট পাওয়া যায় না।",9,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
3e1bc516-2478-4fc0-9e5a-b991f10dd947,2026-09-13T15:00:00.000Z,2026,2026-09,Dhaka,,City Corporation,ট্রেড লাইসেন্স নবায়ন করা,500,<=1000,False,paid,"টংগী, গাজীপুর",ব্যংকে ও কম্পানিতে জমা দেয়ার জন্য আমার ট্রেড লাইসেন্স নবায়ন করা জরুরী ছিল। আমি সিটি করপোরেশনে তা নবায়ন করতে গেলে ৫০০টাকা ঘুষ দাবি করে। তারা ৫০০টাকা ঘুষ ছাড়া আমার ট্রেড লাইসেন্স নবায়ন করতে রাজি না হওয়ায় বাধ্য হয়ে ৫০০ টাকা দিয়ে ট্রেড লাইসেন্স নবায়ন করি।,8,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
c469ccb3-127e-48da-a982-78e818b04558,2026-09-13T15:00:00.000Z,2026,2026-09,Dhaka,,Other public service,army checkpost,1000,<=1000,False,paid,mirpur 13,"basha theke helmet chara ber hoyechilam , kichu dur samnei army checkpost chilo jehetu amar dosh ache sehetu dariyechi, ekjon army officer eshe pocket hatiye bolche koto taka ache , ami bolechi 1000 taka ache , tarpor bollo diye chole jao chupchap , ami khub i bhoye seti diye taratari esshe porechi , karon tara tader camp e niye mardhor kore",7,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
b929a97d-ba89-428c-baf4-543ff54b9531,2026-09-13T15:00:00.000Z,2026,2026-09,Dhaka,,Tax Office,Tax,2000,1001-5000,False,paid,Narayanganj,"প্রত‍্যেক বার ফিল্ডে কর পরিশোধের সময় তারা টাকা কেটে রাখে, আর সেই টাকা যায় তাদের পকেটে।",7,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
7aa2a949-c83b-4e37-b8a5-79a045e9a321,2026-09-13T15:00:00.000Z,2026,2026-09,Khulna,,BRTA,নতুন ড্রাইভিং লাইসেন্স প্রাপ্তি,5000,1001-5000,False,paid,নড়াইল,ড্রাইভিং লাইসেন্স করার জন্য 5000 টাকা ঘুষ দাবি করা হয়েছিল। আমি বাধ্য হয়েছি ঘুষ দিয়ে ড্রাইভিং লাইসেন্স নিতে। এছাড়া কোন উপায় ছিল না। সঠিকভাবে কোনদিনই পরীক্ষায় পাশ করানো হয় না। অবৈধ৷ মাধ্যমে পরীক্ষায় উত্তীর্ণ করানো হয়।।,4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
5c4bf2f6-fe1f-41de-baa9-27f2d011c94c,2026-09-13T13:00:00.000Z,2026,2026-09,Dhaka,,Other public service,Fire Safety Plan,50000,>10000,True,refused,Dhaka,"Note ফায়ার ডিফেন্স অধিদপ্তর ফায়ার সেফটি প্ল্যান / ফায়ার লাইসেন্স রিনিউ / কার্যকারিতা সনদ পাস এর জন্য প্রজেক্ট ভিজিট এবং মূল্যায়ন সাবমিট এর প্রেক্ষিতে অনুমোদন নোট করে. যদি মূল্যায়ন নোট অনুমোদন আকারে না করে, তাহলে ফায়ার সেফটি প্ল্যান / ফায়ার লাইসেন্স রিনিউ / কার্যকারিতা সনদ পাস হবে না. এর প্রেক্ষিতে (Asst. Director) ব্যক্তি ৫০ হাজার টাকা ঘুষ চায়, না হলে মূল্যায়ন নোট এমনভাবে লিখবে, যাহাতে ফায়ার সেফটি প্ল্যান পাস (মূল্যায়ন) না হয় ---- অধিদপ্তরের অ্যাসিস্ট্যান্ট ডিরেক্টর (AD) এবং ডেপুটি ডিরেক্টরের (DD) সকল পদবীর সকল ব্যক্তি অতিরিক্ত ঘুষে আসক্ত হয়েছে দ্রুত কার্যকর পদক্ষেপ নেওয়া উচিত এবং ব্যাক্তি টু ব্যাক্তি প্রতিযোগিতায় নেমেছে কে কার চেয়ে বেশি টাকা ঘুষের মাধ্যমে ইনকাম করতে পারে",8,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
fb1005b7-b10a-46f4-8acf-d9a6e9a7d764,2026-09-13T13:00:00.000Z,2026,2026-09,Sylhet,,Education Office,শিক্ষক পদায়ন,30000,>10000,True,paid,"উপজেলা শিক্ষা অফিস, বিয়ানীবাজার",৩০ হাজার টাকা ঘুষ নিয়ে প্রধান শিক্ষককে না জানিয়ে শিক্ষক নিয়ে গেছে ডেপুটেশনে। শিক্ষক স্বল্পতায় একজন শিক্ষক এখন একই সময়ে ২ টা ক্লাস নেয় ঘুরে ঘুরে এমন স্কুল ও আছে। শিক্ষা অফিসে জানালে বলে নিয়োগ হলে দিবো।,3,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
f56ceb74-0ada-4f5a-9c16-0ba4a737e31a,2026-09-13T13:00:00.000Z,2026,2026-09,Dhaka,,Land Office,নামজারি আবেদন ইউনিয়ন ভূমি অফিস থেকে নামঞ্জুর করা হয়েছে,20000,>10000,True,pending,সুয়াপুর ইউনিয়ন ভূমি অফিস ধামরাই ঢাকা,নামজারি আবেদন করতে দিয়েছি সবকিছু অনলাইনে জমা দেওয়ার পর যখন তারা আমাদেরকে শুনানিতে ডাকেন তখন হয় ঝামেলা যে আমরা যাব তার আগেই ইউনিয়ন ভূমি অফিস থেকে আমাদের আবেদন বাতিল করে দেন দলিল হতিয়ানি নাম সবকিছু আপডেট দেখানো হয়েছে তারপরও তারা আমাদের কাছে অবৈধ ঘুষ দাবি করে যদি আমরা সেটা না দেই তাহলে আবেদন বাতিল করে দিবে এবং জমিটি কত তালিকায় অন্তর্ভুক্ত করে দিবে,4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
3ce9beb7-0863-4a97-b49c-70975bfacabf,2026-09-13T13:00:00.000Z,2026,2026-09,Chattogram,,Passport Office,নতুন পাসপোর্ট,2000,1001-5000,False,paid,Chandpur,"আমি নতুন পাসপোর্ট করতে চাই, যার কারণে অনলাইনে আবেদন করে, টাকা পরিশোধ করে, আঞ্চলিক পাসপোর্ট অফিসে জমা দিতে গেলে, তারা নানান ভাবে হয়রানি করে, পরে একজন দালাল ২০০০ টাকা দাবি করে, বলে যে সে সমাধান করে দিবে, যার কারনে তাকে ২০০০ টাকা দিয়ে আমাকে পাসপোর্ট করতে হয়েছিল।",4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
8807c456-47ea-4743-b7fb-e3bb3afe0160,2026-09-13T13:00:00.000Z,2026,2026-09,Dhaka,,Other public service,বিএফডিসিতে দেখার জন্য প্রবেশ করতে ঘুষ চায় সিকিউরিটি,200,<=1000,False,paid,ঢাকা,"ঢাকায় গেছি ঘুরতে , মনে হল এফডিসি একটু দেখি তো সেজন্য গেটে গিয়েছি আমাকে বলে প্রবেশ করা যাবে না নিষেধ আর পরে গেটের সামনে দাঁড়িয়ে ছিলাম পরে একজন সিকিউরিটি এসে বলল আমাদের চা নাস্তার খরচ দেন আমরা ঢুকতে দিব পরে তাদেরকে ২০০ টাকা দেয়া হয়। পরে তারা প্রবেশ করতে দেয়",5,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
86912b36-d778-4402-acad-d2f5e0ba5123,2026-09-13T13:00:00.000Z,2026,2026-09,Dhaka,,Land Office,ভূমির খারিজ,40000,>10000,True,refused,টাংগাইল,"খরিজ করতে গিয়েছিলাম, 40000 টাকা চেয়েছে",4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
76a5591c-fe44-4dc5-9d21-0e70f4e0951f,2026-09-13T12:00:00.000Z,2026,2026-09,Barishal,,Land Office,নাম জারি,45000,>10000,True,refused,"বগা, ভূমি অফিস।",নাম জারি এবং অনলাইন করতে টাকা চেয়েছে।,5,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
73b0352b-b4e0-4954-a08b-7db2f2694359,2026-09-13T11:00:00.000Z,2026,2026-09,Chattogram,,Land Office,দাখিলা,8000,5001-10000,False,paid,"কাশিপুর ভুমি অফিস, উপজেলা:হোমনা জেলা:কুমিল্লা",৮ হাজার টাকা নিয়ে রশিদ দিয়েছে ৪৫০টাকার,3,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
616abb32-4922-425f-bf34-6e28fc3af8f2,2026-09-13T11:00:00.000Z,2026,2026-09,Rangpur,,Land Office,খারিজ খতিয়ান,6000,5001-10000,False,paid,ঠাকুরগাঁও,"জমির খারিজ খতিয়ান করার জন্য। প্রকৃত খরচ ১১৭০/ টাকা. দাবি ৬০০০ টাকা, দার কষাকষি করে ৪০০০ টাকায় পরিশোধ করতে হয়ে ছে।",2,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
b3f3fab4-572c-45bd-91fe-3be41078c7f4,2026-09-13T11:00:00.000Z,2026,2026-09,Chattogram,,Land Office,ভূমি কর আদায়ের জন্য অনলাইনে খতিয়ান অন্তর্ভুক্তি করার জন্য,2000,1001-5000,False,paid,"১০ নং পূর্ব গুজরা ভূমি অফিস,আধার মানিক, রাউজান","ভূমি উন্নয়ন কর দেওয়া জন্য ১০ নং পূর্ব গুজরা ভূমি অফিস,আধার মানিক, রাউজান গেলে তিনি প্রথমে অনেক টালবাহনা করে পরে বলছে আজকে হবে না ইনিয়ে বিনিয়ে বলতেছে টাকা দিলে হবে তখন টাকা দেওয়ার সাথে সাথে খতিয়ান https://portal.ldtax.gov.bd/ ওয়েবসাইটে অন্তভুক্তি করে দেয় এর পর ভূমি উন্নয়ন কর দিতে পারি । নিজে নিজে সবকিছূ করা যায় কিন্তু তাদের পারমিশন লাগে এপ্রুভ করার জন্য এই সুয়োগ নিয়ে তারা ঘুষ নিচ্ছে । চিন্তা করা যায় আপনি সরকার কে ট্রাক্স দিচ্ছেন সেইখান থেকে তারা ঘুষ নিচ্ছে ।",3,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
a2395245-1891-4936-8300-1271cbbe24cd,2026-09-13T09:00:00.000Z,2026,2026-09,Rajshahi,,BRTA,নাম্বার প্লেট লাগানোর জন্যো ৫০০ টাকা নিয়েছে,500,<=1000,False,paid,সিরাজগঞ্জ,নাম্বার প্লেট নিতে গিয়েছিলাম ফিঙ্গারপ্রিন্ট ছবি তোলার পর তারা নাম্বার প্লেট লাগে দেয়ার জন্য ৫০০ টাকা দাবি করেছে ৫০০ টাকা না দিলে লাগিয়ে দিবে না এবং আমাদের হাতে দিবে না পরে বাধ্যগতিতে টাকা দিতে বাধ্য হই আমরা,2,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
7ac16780-55aa-409c-83c7-e8b68cef129d,2026-09-13T09:00:00.000Z,2026,2026-09,Chattogram,,Sub-Registry Office,হেবা দলিল,30000,>10000,True,paid,ব্রাক্ষণবাড়িয়া,হেবা দলিল অর্থাৎ আমার দাদুর মা থেকে দাদু দখল হেবা দলিল করে তখন ৩০০০০ টাকা ঘুষ দিতে হয়।,1,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
02c6079b-ed13-40f1-82db-759e75259850,2026-09-13T09:00:00.000Z,2026,2026-09,Dhaka,,City Corporation,জন্ম নিবন্ধ্ন,2000,1001-5000,False,refused,Gazipur,জন্ম নিবন্ধন এর জন্য যাওয়ার পর ভুল বলে ফেরত দেয় আবার গেলে একই কথা বলে পরে একজন কর্মকর্তা ২০০০টাকা দাবী করে দিলে হবে না হলে হবে না।,2,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
3c094107-0394-4363-8d7d-ec0efe5e84ac,2026-09-13T08:00:00.000Z,2026,2026-09,Mymensingh,,Land Office,ইউনিয়ন ভূমি অফিসে অনলাইনে খাজনা নিলে ঘুষ,15000,>10000,True,paid,"ফচিকা, নেত্রকোনা সদর",ইউনিয়ন ভূমি অফিসে অনলাইনে খাজনার রশিদ আনতে গেলে অতিরিক্ত টাকা চায়। কিন্তু খাজনা রশিদে অল্প কয়েক টাকা লেখা থাকে। যেমন টা আমার সাথে ঘটেছে চাইছে ১৫০০০ হাজার আর খাজনা রশিদে লেখা ৭৫০ টাকা।,4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
acb828ae-b8a6-45d4-a5e7-f2deb2f7ed5e,2026-09-13T08:00:00.000Z,2026,2026-09,Chattogram,,Other public service,NID সংশোধন করে দিবে বলে,8000,5001-10000,False,paid,কক্সবাজার,জন্ম নিবন্ধন অনুযায়ী এমআইডির জন্ম তারিখ ঠিক করে দেওয়ার জন্য নিয়েছিল,4,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
0d714ce7-7787-4658-bcc9-e91bff824c13,2026-09-13T08:00:00.000Z,2026,2026-09,Rangpur,,Other public service,গ্রাম আদালত মামলা,700,<=1000,False,pending,গাইবান্ধা,গিয়েছিলাম গ্রাম আদালতে মামলা করতে আবেদন ফি ১০০ টাকা তারা নয়-ছয় বুঝিয়ে ৭০০ টাকা চায়,3,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
f3085144-0f63-41ae-9c8d-35fe57750a8d,2026-09-13T08:00:00.000Z,2026,2026-09,Dhaka,,Other public service,Load baranor jonno,15000,>10000,True,refused,Dhaka,আমি আমার বাসার বিদ্যুতের লোড বাড়ানোর জন্য আমাদের এলাকার বিদ্যুৎ অফিসে গেলে সেই জায়গায় নির্বাহী কর্মকর্তারা লাঞ্চ এর নাম করে অফিস বন্ধ হওয়ার সময় ৫ টা পর্যন্ত ভোগান্তি করায় অবশেষে দারোয়ান আমাদের কে ডেকে বলে ১৫০০০ টাকা দিলে নাকি সাথে সাথে কাজ শুরু হয়ে যাবে ভেরিফিকেশন ও করে দিবে তারপর আর কি আমরা চলে আসি কোনও প্রকার অর্থ না দিয়েই ।,3,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
1cd61051-d5be-4606-b8be-5212541d1272,2026-09-13T08:00:00.000Z,2026,2026-09,Barishal,,Land Office,জমির নামজারি,5000,1001-5000,False,paid,তজুমদ্দিন উপজেলা,আমাদের অনেক দিন আগে কিনা জমির জন্য নামজারি করাতে দিয়েছিলাম প্রায় ১.৫ বছর আগে। কিন্তু কোন কাজ হয় না। একবার বলে সার্ভার এ সমস্যা একবার বলে সেই ইউনিয়ন এর কাজ বন্ধ আছে। এরপর সেই লোক এর সঙ্গে সরাসরি দেখা করলে বলে ৭০০০ টাকা দেন ১ থেকে ১.৫ মাস এর মধ্যেই হয়ে যাবে। এরপর অনেক কিছুর পরে ৫০০০ টাকা প্রদান করি কিন্তু কোন ধরনের কাজ এখনো পাই নি। প্রায় ৪ মাস হয়েছে এখনো কোন আপডেট পাইনি। এক সাপ্তাহ আগে যোগাযোগ করলে বলে আরও ২৫০০ টাকা দেন।,2,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
e03d6fa5-6d98-4969-91a8-0a9fea26fd41,2026-09-13T07:00:00.000Z,2026,2026-09,Dhaka,,Other public service,নতুন গ্যাস বিলের বই নিতে গিয়ে ঘুষ,100,<=1000,False,paid,"টঙ্গী পূর্ব, গাজীপুর",গ্যাস বিলের বই প্রতিবার পরিবর্তন করতে গেলেই চা নাস্তার কথা বলে টাকা চায় ।,3,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
dcfe31d4-25f5-469b-96c1-91eedd26c6c0,2026-09-13T07:00:00.000Z,2026,2026-09,Dhaka,,BRTA,গাড়ির নাম্বার প্লেট,1500,1001-5000,False,paid,ঢাকা,নতুন গাড়ির নাম্বার প্লেট নিতে গেলে বাইরে লাইন দিতে বলা হয়। ৩০ মিনিট দাঁড়িয়ে থাকার পর গাড়ি এক ইঞ্চিও সামনে যায়নি। পরে ড্রাইভার দালালের মাধ্যমে সামনে নিয়ে আসে। পুরো প্রক্রিয়ায় বিআরটিএ -র লোকজন জড়িত। নাম্বার প্লেট গাড়ির মালিককে দিয়ে দিলেই সমস্যা সমাধান হয়ে যায়!,128,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
49433208-b9a0-4310-8647-e1e14beb36bc,2026-09-13T06:00:00.000Z,2026,2026-09,Rajshahi,,Other public service,পুলিশ ক্লিয়ারেন্স,500,<=1000,False,paid,ভোলাহাট,পুলিশ ক্লিয়ার সার্টিফিকেট করার জন্য থানায় কিছু ডকুমেন্ট জমা দিতে হয়েছিল। তখন দায়িত্ব যে পুলিশ ছিলেন সে ৫০০ টাকা দাবি করেছিল না হলে কাজ দ্রুত হবে না।,130,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
c8e33a34-09e9-467c-983d-5612d09fb7a3,2026-09-13T06:00:00.000Z,2026,2026-09,Dhaka,,Passport Office,Passport renewal,1000,<=1000,False,paid,Narayanganj,A dalal took 1000 taka from me and did my passport renewal even before the office hours begin,58,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
d8a1784a-d06d-4fb8-a691-659afdcd3517,2026-09-13T04:00:00.000Z,2026,2026-09,Dhaka,,City Corporation,Birth certificate,700,<=1000,False,paid,Dhaka,"Birth Certificate registration kore ghush na dile 8-9 month or beshi shomoi ney, r ghush dile 1 diner moddhe Certificate ready, Etar bichar chai",58,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
90e28f5b-88cc-44ce-8b6e-2b3fcbb583a8,2026-09-13T04:00:00.000Z,2026,2026-09,Sylhet,,BRTA,নতুন ড্রাইভিং লাইসেন্স,10000,5001-10000,False,paid,মৌলভীবাজার,"ড্রাইভিং লাইসেন্স এমন একটা জিনিস দালাল ছাড়া হয়ই না । আমার সাথে আরো 200-250 মানুষ যারাই ছিলো সবাই দালালের মাধ্যমেই এসেছে । দালাল থাকলে অটো পাস , না থাকলে অটো ফেইল । পরীক্ষকরা বিআরটিএ অফিস থেকে আলাদা পরীক্ষা নেয় এবং ডকুমেন্ট কালেক্ট করে বায়োমেট্রিক নেয়ার আগেই । সিলেটের অন্য জেলা(হবিগঞ্জ ,সুনামগঞ্জ , সিলেট ) এখন দালালরা সুযোগ সুবিধা করতে পারে না, তাই অন্য জেলার লোকদেরও এখানে পরীক্ষা দেওয়ায় । এই দালালি সিস্টেমের জন্য আমরা সাধারণ জনগণ দায়ী 50% । বাকি 50% এর জন্য সরকারের মন্ত্রণালয়গুলোর আজাইরা প্যারা দায়ী ।",40,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
1783e6d8-236c-4880-8c89-105aa2155813,2026-09-13T03:00:00.000Z,2026,2026-09,Rajshahi,,Passport Office,নতুন পাসপোর্ট বানানোর জন্য,1500,1001-5000,False,paid,Chapainawabganj,প্রথমে আমি একাই গিয়েছিলাম কাগজপত্র দেওয়ার পরে আমাকে বলছিল যে আরো অনেক কাগজপত্র লাগবে বাইরে এসে কয়েকজন জানতে চাইলো কি হলোপরে বললো আমাকে ১৫০০ টাকা দে আমি কাজ করে দিচ্ছি আমার কাজ হয়ে গেল।,9,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
be098665-380f-4b7f-8e90-958e4a82b020,2026-09-13T03:00:00.000Z,2026,2026-09,Chattogram,,Other public service,ব্যাংক এর মাধ্যমে জ্বালানি তেল আমদানি এল সি খোলা,200000,>10000,True,refused,চট্টগ্রাম,বাংলাদেশ পেট্রোলিয়াম কর্পোরেশন দেশের জ্বালানি তেল আমদানি করে। আমদানি ব্যাংকসমূহের মাধ্যমে করা লাগে। ব্যাংকসমূহ এল সি এর মাধ্যমে আমদানি করে। প্রতি এল সি বাবদ ব্যাংক এর কাছ থেকে ২ লক্ষ টাকা দাবি করে জনৈক কর্মকর্তা ।,13,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
a901fecb-f28d-43d6-89f3-e0d7719d2528,2026-09-13T00:00:00.000Z,2026,2026-09,Dhaka,,Passport Office,পাসপোর্ট নবায়ন,3500,1001-5000,False,paid,যাত্রাবাড়ী / কেরানীগঞ্জ,"দুটো পাসপোর্ট এর আবেদন ছিল, পাসপোর্ট নবায়ন এবং নতুন পাসপোর্ট। এক রুম থেকে আরেক রুম, দীর্ঘ লাইনে অপেক্ষা করতে হয়। দুপুর তিনটার পরে নির্দিষ্ট কাউন্টার থেকে বলা হলো আজকে সময় শেষ কালকে আবার আসবেন। আমার অভিজ্ঞতায় বলে, তারা ইচ্ছে করেই বিষয়গুলো দীর্ঘায়িত করে। পরবর্তীতে টাকা পরিশোধের মাধ্যমে ঠিকই সব প্রসেস করে দিল।",70,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
2b55fcdf-c9cc-4bd5-a56c-484b82f3e853,2026-09-12T23:00:00.000Z,2026,2026-09,Rajshahi,,Land Office,জমির নামজারি,1500,1001-5000,False,paid,পাবনা,সার্ভেয়ার জমির নকশা তৈরীতে কাল ক্ষেপন করছিন বারবার। পরে তার একজন অফিস স্টটাফ টাকা চাইলো বললো তারাতারি হয়ে যাবে। পরে আমার সময় কম থাকায় খুব সহজেই কাজটি করে দেন।,52,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
e0988fad-814a-46a4-8d52-d9207188d481,2026-09-12T23:00:00.000Z,2026,2026-09,Dhaka,,Traffic Police,ডাম্পিং,2500,1001-5000,False,paid,ফরিদপুর,অটো গাড়ি ধরে নিয়ে যায়। ছাড়াইতে ২৫০০ টাকা নেয়।,41,False,False,https://www.ghush.site/,2026-09-16T15:29:15Z
